Time;Zone;Hen;PackID
2020-02-15T10:10:02Z;Litter;Hen_106;12_wb
2020-02-15T10:10:03Z;Wintergarten;Hen_14;11_pp
2020-02-15T10:10:14Z;Tier_2;Hen_44;11_sws
2020-02-15T10:10:20Z;Litter;Hen_3;10_wg
2020-02-15T10:10:20Z;Litter;Hen_4;10_ws
2020-02-15T10:10:26Z;Litter;Hen_14;11_pp
2020-02-15T10:10:43Z;Wintergarten;Hen_3;10_wg
2020-02-15T10:10:52Z;Tier_4;Hen_30;12_gs
2020-02-15T10:11:04Z;Tier_2;Hen_103;11_wp
2020-02-15T10:11:05Z;Litter;Hen_36;11_sb
2020-02-15T10:11:10Z;Ramp_Nestbox;Hen_14;11_pp
2020-02-15T10:11:21Z;Litter;Hen_30;12_gs
2020-02-15T10:11:21Z;Litter;Hen_34;12_gg
2020-02-15T10:11:22Z;Tier_2;Hen_102;12_bs
2020-02-15T10:11:32Z;Litter;Hen_103;11_wp
2020-02-15T10:11:32Z;Ramp_Nestbox;Hen_44;11_sws
2020-02-15T10:11:40Z;Litter;Hen_98;11_sg
2020-02-15T10:11:46Z;Ramp_Nestbox;Hen_55;11_pb
2020-02-15T10:11:55Z;Wintergarten;Hen_34;12_gg
2020-02-15T10:12:01Z;Litter;Hen_102;12_bs
2020-02-15T10:12:13Z;Tier_4;Hen_44;11_sws
2020-02-15T10:12:17Z;Litter;Hen_10;12_ps
2020-02-15T10:12:22Z;Tier_2;Hen_21;10_gs
2020-02-15T10:12:27Z;Tier_2;Hen_55;11_pb
2020-02-15T10:12:31Z;Litter;Hen_94;10_sg
2020-02-15T10:12:34Z;Litter;Hen_34;12_gg
2020-02-15T10:12:35Z;Ramp_Nestbox;Hen_55;11_pb
2020-02-15T10:12:37Z;Tier_4;Hen_102;12_bs
2020-02-15T10:12:37Z;Wintergarten;Hen_92;11_ws
2020-02-15T10:12:42Z;Ramp_Nestbox;Hen_32;12_sws
2020-02-15T10:12:42Z;Litter;Hen_55;11_pb
2020-02-15T10:12:47Z;Litter;Hen_93;10_gb
