Time;Zone;Hen;PackID
2020-02-15T09:54:27Z;Litter;Hen_24;12_gb
2020-02-15T09:54:31Z;Tier_4;Hen_106;12_wb
2020-02-15T09:54:33Z;Litter;Hen_65;12_sg
2020-02-15T09:54:35Z;Litter;Hen_10;12_ps
2020-02-15T09:54:43Z;Tier_4;Hen_65;12_sg
2020-02-15T09:54:44Z;Litter;Hen_79;11_gg
2020-02-15T09:54:45Z;Tier_4;Hen_61;12_sp
2020-02-15T09:54:48Z;Litter;Hen_65;12_sg
2020-02-15T09:54:49Z;Litter;Hen_61;12_sp
2020-02-15T09:54:52Z;Tier_4;Hen_65;12_sg
2020-02-15T09:54:54Z;Tier_2;Hen_14;11_pp
2020-02-15T09:54:58Z;Litter;Hen_106;12_wb
2020-02-15T09:54:59Z;Litter;Hen_65;12_sg
2020-02-15T09:55:03Z;Tier_4;Hen_106;12_wb
2020-02-15T09:55:21Z;Tier_4;Hen_65;12_sg
2020-02-15T09:55:25Z;Litter;Hen_106;12_wb
2020-02-15T09:55:28Z;Litter;Hen_65;12_sg
2020-02-15T09:55:32Z;Tier_4;Hen_95;12_sb
2020-02-15T09:55:33Z;Litter;Hen_95;12_sb
2020-02-15T09:55:34Z;Tier_4;Hen_106;12_wb
2020-02-15T09:55:37Z;Tier_4;Hen_65;12_sg
2020-02-15T09:55:49Z;Litter;Hen_65;12_sg
2020-02-15T09:55:51Z;Tier_2;Hen_95;12_sb
2020-02-15T09:55:56Z;Tier_4;Hen_65;12_sg
2020-02-15T09:55:59Z;Litter;Hen_65;12_sg
2020-02-15T09:56:00Z;Litter;Hen_30;12_gs
2020-02-15T09:56:05Z;Tier_4;Hen_55;11_pb
2020-02-15T09:56:09Z;Litter;Hen_36;11_sb
2020-02-15T09:56:09Z;Litter;Hen_55;11_pb
2020-02-15T09:56:12Z;Tier_4;Hen_65;12_sg
2020-02-15T09:56:15Z;Litter;Hen_65;12_sg
2020-02-15T09:56:20Z;Tier_4;Hen_55;11_pb
2020-02-15T09:56:21Z;Litter;Hen_55;11_pb
2020-02-15T09:56:22Z;Tier_2;Hen_66;12_pb
2020-02-15T09:56:26Z;Litter;Hen_66;12_pb
2020-02-15T09:56:28Z;Tier_4;Hen_65;12_sg
2020-02-15T09:56:33Z;Litter;Hen_65;12_sg
2020-02-15T09:56:33Z;Tier_2;Hen_82;11_ps
2020-02-15T09:56:37Z;Tier_4;Hen_68;11_sp
2020-02-15T09:56:37Z;Litter;Hen_68;11_sp
2020-02-15T09:56:41Z;Tier_4;Hen_57;12_wp
2020-02-15T09:56:41Z;Tier_4;Hen_65;12_sg
2020-02-15T09:56:44Z;Litter;Hen_57;12_wp
2020-02-15T09:56:44Z;Litter;Hen_65;12_sg
2020-02-15T09:56:50Z;Tier_4;Hen_61;12_sp
2020-02-15T09:56:53Z;Litter;Hen_61;12_sp
2020-02-15T09:56:53Z;Tier_4;Hen_65;12_sg
2020-02-15T09:56:56Z;Tier_4;Hen_57;12_wp
2020-02-15T09:56:57Z;Litter;Hen_57;12_wp
2020-02-15T09:56:59Z;Tier_4;Hen_61;12_sp
2020-02-15T09:57:01Z;Litter;Hen_96;12_wg
2020-02-15T09:57:02Z;Tier_4;Hen_96;12_wg
2020-02-15T09:57:04Z;Litter;Hen_14;11_pp
2020-02-15T09:57:06Z;Litter;Hen_65;12_sg
2020-02-15T09:57:10Z;Tier_4;Hen_24;12_gb
2020-02-15T09:57:10Z;Litter;Hen_61;12_sp
2020-02-15T09:57:11Z;Litter;Hen_96;12_wg
2020-02-15T09:57:12Z;Litter;Hen_24;12_gb
2020-02-15T09:57:13Z;Tier_4;Hen_24;12_gb
2020-02-15T09:57:14Z;Tier_4;Hen_65;12_sg
2020-02-15T09:57:16Z;Tier_4;Hen_33;12_ws
2020-02-15T09:57:17Z;Litter;Hen_33;12_ws
2020-02-15T09:57:18Z;Tier_4;Hen_33;12_ws
2020-02-15T09:57:19Z;Tier_4;Hen_55;11_pb
2020-02-15T09:57:20Z;Litter;Hen_55;11_pb
2020-02-15T09:57:21Z;Tier_4;Hen_96;12_wg
2020-02-15T09:57:25Z;Litter;Hen_65;12_sg
2020-02-15T09:57:26Z;Litter;Hen_33;12_ws
2020-02-15T09:57:26Z;Tier_2;Hen_57;12_wp
2020-02-15T09:57:28Z;Litter;Hen_24;12_gb
2020-02-15T09:57:29Z;Wintergarten;Hen_30;12_gs
2020-02-15T09:57:29Z;Tier_4;Hen_65;12_sg
2020-02-15T09:57:29Z;Litter;Hen_96;12_wg
2020-02-15T09:57:31Z;Tier_4;Hen_96;12_wg
2020-02-15T09:57:32Z;Litter;Hen_96;12_wg
2020-02-15T09:57:33Z;Litter;Hen_65;12_sg
2020-02-15T09:57:36Z;Tier_2;Hen_68;11_sp
2020-02-15T09:57:38Z;Tier_4;Hen_65;12_sg
2020-02-15T09:57:39Z;Litter;Hen_30;12_gs
2020-02-15T09:57:42Z;Litter;Hen_65;12_sg
2020-02-15T09:57:43Z;Tier_4;Hen_55;11_pb
2020-02-15T09:57:48Z;Tier_4;Hen_45;11_ss
2020-02-15T09:57:49Z;Ramp_Nestbox;Hen_68;11_sp
2020-02-15T09:57:50Z;Litter;Hen_55;11_pb
2020-02-15T09:57:51Z;Litter;Hen_45;11_ss
2020-02-15T09:57:52Z;Tier_2;Hen_10;12_ps
